name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
washington DC,2012-09-23,21.7,13,17.5,21.7,13,17.5,5.8,46.8,0,0,0,,0,0,43.5,24.8,328.7,1019.2,26,16,252.8,22,8,,2012-09-23T06:57:03,2012-09-23T19:02:53,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-24,20.7,12.9,16.5,20.7,12.9,16.5,5.4,50.2,0,0,0,,0,0,29.5,20.1,313.7,1022.3,49.1,16,248.9,21.6,8,,2012-09-24T06:57:58,2012-09-24T19:01:16,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-25,24,11.7,18,24,11.7,18,9.1,58,0.024,100,4.17,rain,0,0,33.5,22,201.6,1021.5,36.4,16,236.8,20.5,8,,2012-09-25T06:58:53,2012-09-25T18:59:40,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-26,28.1,18,22.8,28.3,18,22.8,14.9,62.1,0.023,100,4.17,rain,0,0,38.9,22,204.3,1019.6,76.7,16,209.4,18.1,7,,2012-09-26T06:59:47,2012-09-26T18:58:05,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-27,29,18.9,23.4,29.1,18.9,23.5,16.9,68.3,3.643,100,8.33,rain,0,0,,21.2,77.6,1020,84,15.4,188.8,16.3,7,,2012-09-27T07:00:43,2012-09-27T18:56:29,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-28,26,19,21.9,26,19,21.9,16.1,71.3,16.329,100,50,rain,0,0,31.3,19.3,299.2,1017.1,94.4,14.3,115.2,10,4,,2012-09-28T07:01:38,2012-09-28T18:54:53,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-29,21.6,14.9,17.9,21.6,14.9,17.9,8.8,56,0.011,100,4.17,rain,0,0,27.7,22.6,335.8,1015.3,77.4,16,192.9,16.7,8,,2012-09-29T07:02:33,2012-09-29T18:53:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-09-30,22.8,12.5,17.1,22.8,12.5,17.1,8.5,58.8,0,0,0,,0,0,51.9,29,266.3,1012.1,62.9,16,226.9,19.4,8,,2012-09-30T07:03:29,2012-09-30T18:51:44,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-01,21.7,11.9,16.8,21.7,11.9,16.8,9.9,65.8,0,0,0,,0,0,,16,247.9,1014,71.2,16,186.4,16.3,6,,2012-10-01T07:04:25,2012-10-01T18:50:09,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-02,22,18,20.2,22,18,20.2,18.2,88,9.675,100,29.17,rain,0,0,,12.5,27.5,1013.3,100,8.5,156.8,13.6,6,,2012-10-02T07:05:21,2012-10-02T18:48:35,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-03,27,21,23.7,28.5,21,23.8,20,81.2,0.022,100,4.17,rain,0,0,,12.7,199,1017.5,93.6,10.6,156.9,13.5,6,,2012-10-03T07:06:17,2012-10-03T18:47:01,0.61,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-04,26.7,21.3,23.8,27.7,21.3,23.8,18.6,74.3,0.322,100,8.33,rain,0,0,,21.4,301.4,1019.9,71,15.3,169,14.6,6,,2012-10-04T07:07:14,2012-10-04T18:45:28,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-05,27.7,16.6,21.6,27.3,16.6,21.6,13.5,62.2,0,0,0,,0,0,,17.4,234.4,1018.7,14.3,15.9,213,18.4,7,,2012-10-05T07:08:11,2012-10-05T18:43:55,0.68,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-06,25.8,12.9,18.8,25.8,12.9,18.8,12.3,67.4,0,0,0,,0,0,48.5,34.4,274.2,1013.4,45.7,15.9,164.8,14.2,7,,2012-10-06T07:09:08,2012-10-06T18:42:23,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-07,12.7,9.8,11.7,12.7,8.7,11.6,6.5,71.5,2.959,100,29.17,rain,0,0,,15.3,349.4,1019.3,83.5,15.2,69.9,6.1,3,,2012-10-07T07:10:05,2012-10-07T18:40:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-08,12,6.9,9.9,12,5,9,5.2,73.1,0.939,100,8.33,rain,0,0,,17.4,8.3,1024.3,75.7,15.6,49.2,4.2,2,,2012-10-08T07:11:03,2012-10-08T18:39:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2012-10-09,16.9,8.8,12.9,16.9,6.2,12.2,8.8,76.7,2.579,100,20.83,rain,0,0,,17.4,10.5,1021.3,99.1,15.1,103.5,8.8,3,,2012-10-09T07:12:01,2012-10-09T18:37:49,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-10,20.9,13.8,16.7,20.9,13.8,16.7,9.4,64.8,0.044,100,8.33,rain,0,0,50.7,37.1,280.2,1015.5,71.6,14.1,195.1,16.9,7,,2012-10-10T07:13:00,2012-10-10T18:36:19,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-11,16.7,9,12.6,16.7,6.6,12.2,1.3,47,0,0,0,,0,0,40.2,24.9,294.9,1023.5,3,16,216.1,18.7,7,,2012-10-11T07:13:58,2012-10-11T18:34:49,0.88,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-12,18.8,7.7,12.7,18.8,7.1,12.5,3.2,55.3,0,0,0,,0,0,50.6,31.4,330.3,1024.1,23.9,16,198.8,17.1,7,,2012-10-12T07:14:57,2012-10-12T18:33:21,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-13,15.7,5.4,10.2,15.7,2.6,9.4,0,50.6,0,0,0,,0,0,,13.7,111.8,1031.2,35.9,16,213.6,18.3,7,,2012-10-13T07:15:56,2012-10-13T18:31:53,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-14,24,10.9,16.7,24,10.9,16.7,9.3,63.7,0,0,0,,0,0,49,29,195.3,1021.1,57.2,16,184.5,15.9,7,,2012-10-14T07:16:56,2012-10-14T18:30:25,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-15,21.9,15.6,19.3,21.9,15.6,19.3,14,71.6,1.61,100,29.17,rain,0,0,38.9,25.4,214.9,1008.8,93.1,15.7,77.5,6.7,4,,2012-10-15T07:17:56,2012-10-15T18:28:59,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-16,17.8,10.5,14.3,17.8,10.5,14.3,5.4,56.3,0,0,0,,0,0,37.1,26.9,324.3,1012,44,15.8,201.3,17.5,7,,2012-10-16T07:18:56,2012-10-16T18:27:33,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-17,19.9,8.5,13.4,19.9,7.6,13.4,7.5,69.2,0,0,0,,0,0,,16,166.6,1015,48.2,15.9,164.1,14.2,6,,2012-10-17T07:19:57,2012-10-17T18:26:08,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-18,21.7,11.7,16.7,21.7,11.7,16.7,11.7,73.4,0,0,0,,0,0,37.1,23.8,165.9,1012.8,62.3,15.9,155.9,13.5,6,,2012-10-18T07:20:58,2012-10-18T18:24:44,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-19,23.8,15.5,19.1,23.8,15.5,19.1,15.9,82.2,6.526,100,20.83,rain,0,0,48.2,21.4,193.6,1006.1,81.9,15.2,153.6,13.3,6,,2012-10-19T07:21:59,2012-10-19T18:23:21,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-20,19.1,10.7,15.1,19.1,10.7,15.1,6.6,59.3,0.022,100,4.17,rain,0,0,29.5,17.8,321.5,1008.6,42.3,15.9,182.5,15.8,7,,2012-10-20T07:23:01,2012-10-20T18:21:59,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-21,19,9.1,13.9,19,7.4,13.8,3.8,52,0,0,0,,0,0,31.3,22.3,327.1,1018,18.5,16,187.8,16.1,7,,2012-10-21T07:24:03,2012-10-21T18:20:38,0.25,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-22,22.7,8.8,15,22.7,8.8,15,5.6,56.6,0,0,0,,0,0,,12.4,281,1021.4,5.9,15.9,185.5,16,7,,2012-10-22T07:25:06,2012-10-22T18:19:18,0.25,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-23,25.1,10.8,17.9,25.1,10.8,17.9,10.7,64.7,0,0,0,,0,0,,14,193.7,1019.2,68.5,16,154.7,13.3,6,,2012-10-23T07:26:08,2012-10-23T18:17:59,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-24,28,14.8,20.1,27.2,14.8,20.1,12.6,64.4,0.073,100,4.17,rain,0,0,,15.1,222.6,1019.1,84.1,16,166.7,14.4,6,,2012-10-24T07:27:11,2012-10-24T18:16:41,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-25,21.7,16.6,18.4,21.7,16.6,18.4,14.8,80,0,0,0,,0,0,,12.7,85.9,1022.1,67.8,11.4,168.1,14.4,6,,2012-10-25T07:28:15,2012-10-25T18:15:24,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-26,21.6,16.9,18.2,21.6,16.9,18.2,14.9,81.1,0,0,0,,0,0,,12.8,56.2,1020.7,97.6,13.7,140.9,12.3,6,,2012-10-26T07:29:19,2012-10-26T18:14:09,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-27,20.9,14.8,17.3,20.9,14.8,17.3,12.1,73.1,0,0,0,,0,0,,19.6,48.4,1014.2,86.4,16,61.4,5.3,2,,2012-10-27T07:30:23,2012-10-27T18:12:54,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-28,16.7,12,14.9,16.7,12,14.9,9,68.8,8.397,100,20.83,rain,0,0,52.4,35.1,23.5,1007,98,15.2,46.2,4,2,,2012-10-28T07:31:27,2012-10-28T18:11:41,0.46,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-29,12.8,8.8,10.7,12.8,3.3,9.1,8.5,86.1,150.501,100,100,rain,0,0,95.7,60.7,321.6,988.2,100,8.1,43.4,3.8,2,,2012-10-29T07:32:32,2012-10-29T18:10:29,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-10-30,8.1,5.7,6.2,4.4,1.1,2.6,4,85.6,26.452,100,87.5,rain,0,0,67.7,37.1,211.6,988,99.5,13.5,49.7,4.3,2,,2012-10-30T07:33:37,2012-10-30T18:09:18,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2012-10-31,11.9,5.6,8.6,11.9,3.3,7.5,3,69.2,0.229,100,8.33,rain,0,0,25.9,17.8,215.7,1001.4,93.8,16,126.2,10.8,6,,2012-10-31T07:34:42,2012-10-31T18:08:09,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-01,11,5.9,9.2,11,4.4,8.2,1.4,58.6,0,0,0,,0,0,31.3,16.4,276.9,1005.9,89.5,16,122.2,10.6,5,,2012-11-01T07:35:47,2012-11-01T18:07:01,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-02,11.9,5.6,8.7,11.9,3.3,7,-0.8,52.7,0,0,0,,0,0,45.2,32.9,289.8,1009.5,81.9,16,156.1,13.5,6,,2012-11-02T07:36:53,2012-11-02T18:05:55,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-03,9.1,6.7,8.1,7,3.6,5.2,-1.9,49.4,0,0,0,,0,0,52,31.3,306.9,1016.6,95,16,145.8,12.5,6,,2012-11-03T07:37:59,2012-11-03T18:04:50,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-04,11,3.6,7,11,1.4,5.3,-1.8,54.5,0,0,0,,0,0,29.5,23.4,322.4,1018.3,60.4,16,149.9,13.5,6,,2012-11-04T06:39:05,2012-11-04T17:03:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-05,9.9,3.5,6.7,8.3,1.1,3.9,-3.1,49.9,0,0,0,,0,0,31.3,21.9,344.3,1019.5,52.3,16,161.9,13.9,6,,2012-11-05T06:40:11,2012-11-05T17:02:44,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-06,8.8,0.8,4.8,7.6,-2.6,2.3,-3.1,57.7,0,0,0,,0,0,,19.4,42.5,1021,70,16,124.8,10.7,5,,2012-11-06T06:41:18,2012-11-06T17:01:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-07,7,4,5.7,3.6,-0.3,1.9,-2.6,55.4,0.423,100,8.33,rain,0,0,34.9,25.1,359.5,1013.8,95.4,16,73.4,6.3,4,,2012-11-07T06:42:24,2012-11-07T17:00:45,0.79,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-08,13,4.9,8.3,13,0.4,5.8,-7.4,34.4,0.505,100,12.5,rain,0,0,48.3,37.9,326.4,1014.5,54,16,139.6,12.1,6,,2012-11-08T06:43:31,2012-11-08T16:59:47,0.83,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-09,13.8,3.9,8.9,13.8,1.7,7.4,-0.1,54.6,0,0,0,,0,0,46.6,27.1,329.6,1021.9,0,16,151.3,13,6,,2012-11-09T06:44:38,2012-11-09T16:58:52,0.86,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-10,18,2.9,10.3,18,1.6,9.9,3.3,64.8,0,0,0,,0,0,,12.4,59.6,1026.5,45.6,15.4,129.1,11,6,,2012-11-10T06:45:45,2012-11-10T16:57:57,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-11,21.1,5.7,11.9,21.1,4,11.6,5.2,66.4,0,0,0,,0,0,,15,162.6,1030.1,19.6,15.6,144,12.5,6,,2012-11-11T06:46:52,2012-11-11T16:57:05,0.93,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-12,21.1,9.8,15.2,21.1,8.9,15.2,10.5,74.5,0.278,100,4.17,rain,0,0,31.3,18.6,182.4,1026.5,66.2,15.8,127.9,11.1,5,,2012-11-12T06:47:58,2012-11-12T16:56:15,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-13,16.9,4,8.1,16.9,-0.2,5,1.8,66.6,12.087,100,45.83,rain,0,0,55.4,40.4,338,1028.2,64.1,14,79.6,6.8,4,,2012-11-13T06:49:05,2012-11-13T16:55:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-14,8.8,1.8,5.2,7.3,-1.7,2.5,-3.1,55.9,0,0,0,,0,0,38.9,25,10.9,1033,44.1,16,149.4,13,6,,2012-11-14T06:50:12,2012-11-14T16:54:39,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-15,10,2.9,6.9,9,1.3,5,0.2,62.6,0,0,0,,0,0,,15.8,34,1028.5,97.3,16,53.7,4.7,2,,2012-11-15T06:51:19,2012-11-15T16:53:54,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-16,12,5.6,8,12,3.5,6.5,-1.2,53.6,0,0,0,,0,0,,17.9,5.5,1028.1,62.6,15.8,127,11,6,,2012-11-16T06:52:25,2012-11-16T16:53:10,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-17,12,2.5,7,12,-0.8,5.2,-1.9,54.9,0,0,0,,0,0,27.7,19.8,24.9,1034.7,28.4,16,142.2,12.3,6,,2012-11-17T06:53:31,2012-11-17T16:52:29,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-18,11.7,4.8,8,11.7,2,6,2.7,70,0,0,0,,0,0,33.5,21.6,43.5,1035.3,77.2,16,75.4,6.5,3,,2012-11-18T06:54:38,2012-11-18T16:51:49,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-19,13,7.9,9.8,13,5.2,8.3,3.1,63.1,0,0,0,,0,0,,19.6,18.7,1029,93.2,16,77.1,6.6,3,,2012-11-19T06:55:43,2012-11-19T16:51:12,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-20,13.7,6.8,9.6,13.7,5.2,8.9,4,68.7,0.065,100,8.33,rain,0,0,27.7,12.6,355.3,1021.6,90.4,16,63,5.4,3,,2012-11-20T06:56:49,2012-11-20T16:50:36,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-21,13.8,3.8,8.4,13.8,2.6,7.7,0.7,62.1,0,0,0,,0,0,,14.6,24.2,1022.3,17.8,14.6,133,11.3,5,,2012-11-21T06:57:54,2012-11-21T16:50:02,0.26,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-22,14.9,1.7,7.7,14.9,-1,7,-0.8,58.4,0,0,0,,0,0,,9,11.2,1023.6,0,16,135.3,11.6,5,,2012-11-22T06:58:59,2012-11-22T16:49:31,0.3,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-23,15.9,2.5,9.2,15.9,0.9,9,0.4,57.1,0.143,100,4.17,rain,0,0,46.8,35.1,234.9,1014.4,54.4,15.9,125.7,10.8,5,,2012-11-23T07:00:03,2012-11-23T16:49:01,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-24,10.7,2.8,4.8,10.7,-1.3,0.5,-7.4,40.7,0,0,0,,0,0,58.6,40.5,312.4,1014.8,70.5,16,126.7,10.9,5,,2012-11-24T07:01:06,2012-11-24T16:48:34,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-25,5.8,1.5,3,3.8,-3.5,0.6,-7.1,47.7,0,0,0,,0,0,31.3,23.2,254.1,1017.1,59,16,129.9,11.2,5,,2012-11-25T07:02:10,2012-11-25T16:48:08,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-26,12.8,0.5,6.4,12.8,-1.4,6.2,-2.9,53.9,0,0,0,,0,0,,19.7,39.5,1020.9,31.4,16,127.4,11.2,5,,2012-11-26T07:03:12,2012-11-26T16:47:45,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-27,6.9,2.7,5.4,6.9,-1.1,2.3,2.2,79.9,1.688,100,25,rain,0,0,,25.1,4.4,1023.2,90.4,13.3,35.6,3.1,1,,2012-11-27T07:04:14,2012-11-27T16:47:23,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-28,9.1,3.1,5.6,6.2,-0.9,2.8,-4.2,51.1,0,0,0,,0,0,42,25.9,324.6,1026.2,52.8,16,122,10.6,5,,2012-11-28T07:05:15,2012-11-28T16:47:04,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-29,9.9,-0.2,4.6,8.6,-2,3.3,-3.7,56.6,0,0,0,,0,0,29.5,17.6,207.4,1029.5,15.6,16,127.8,11.2,5,,2012-11-29T07:06:16,2012-11-29T16:46:47,0.54,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-11-30,11.7,0.6,5.7,11.7,0.6,5.3,-0.7,65.8,0,0,0,,0,0,,12.1,50.4,1027.8,75.6,15.7,103.9,9,5,,2012-11-30T07:07:15,2012-11-30T16:46:32,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-12-01,10.5,2.7,5.6,10.5,0.2,4.9,2.6,81.4,0,0,0,,0,0,,16,33.9,1029.5,53,9.8,94.7,8.3,5,,2012-12-01T07:08:14,2012-12-01T16:46:20,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-12-02,13.2,2.9,8.3,13.2,0.5,7.9,5.3,82.5,0.534,100,8.33,rain,0,0,,16.8,192.3,1025.4,85.3,9.8,71,6.3,3,,2012-12-02T07:09:12,2012-12-02T16:46:09,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-12-03,21.1,7.8,13.6,21.1,7.8,13.6,9.3,76.7,0,0,0,,0,0,,12.5,200.1,1023.2,72.4,15.3,114.7,9.9,5,,2012-12-03T07:10:09,2012-12-03T16:46:01,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-12-04,20.9,9.4,14.9,20.9,9.4,14.9,9.8,73.2,0,0,0,,0,0,,19.8,189.8,1021.6,83,15.8,89.1,7.7,4,,2012-12-04T07:11:05,2012-12-04T16:45:55,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-12-05,16.8,5.7,12.8,16.8,1.3,12,2,48.8,0.022,100,4.17,rain,0,0,44.4,32.5,324.1,1020.7,65.3,16,67.9,5.9,4,,2012-12-05T07:11:59,2012-12-05T16:45:50,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-12-06,6.8,1.4,3.6,6.8,-3.4,0.8,-5.6,51.8,0,0,0,,0,0,,19.2,15.6,1027.1,64.3,16,121.7,10.4,5,,2012-12-06T07:12:53,2012-12-06T16:45:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2012-12-07,10,2.6,6.9,10,-0.3,5.1,3.1,76.7,1.412,100,25,rain,0,0,,16,180.4,1020.4,98.1,15.7,73.8,6.3,4,,2012-12-07T07:13:45,2012-12-07T16:45:49,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
